Date,MSFT,AAPL,AMZN,FB,BRK-B,GOOG,GOOGL,JPM,JNJ,XOM,V,BAC,INTC,PG,CSCO
2019-01-10,102.09048461914062,151.52337646484375,1656.219970703125,144.1999969482422,196.5800018310547,1070.3299560546877,1078.8299560546877,98.14111328125,126.15382385253906,68.75690460205078,137.78587341308594,25.15765380859375,47.37802124023438,88.67589569091797,42.37751770019531
2019-01-11,101.30213928222656,150.03570556640625,1640.56005859375,143.8000030517578,196.2899932861328,1057.18994140625,1064.469970703125,97.671875,126.1927261352539,68.44199371337889,137.17976379394528,25.45098304748535,47.739013671875,89.25948333740234,42.62253189086914
2019-01-14,100.56307220458984,147.77960205078125,1617.2099609375,145.38999938964844,195.77999877929688,1044.68994140625,1051.510009765625,98.67880249023438,124.76303100585938,68.35610961914061,136.22590637207028,25.783416748046875,47.17313003540039,88.65644073486328,42.34811019897461
2019-01-15,103.47994995117188,150.80416870117188,1674.56005859375,148.9499969482422,196.94000244140625,1077.1500244140623,1086.510009765625,99.40221405029295,125.81342315673828,68.39427185058594,136.46434020996094,25.959415435791016,47.41704559326172,89.49292755126953,43.14196014404297
2019-01-16,103.84455108642578,152.646484375,1683.780029296875,147.5399932861328,198.41000366210938,1080.969970703125,1089.510009765625,100.20384216308594,124.52960968017578,68.36564636230469,136.46434020996094,27.81715202331543,46.95848846435547,88.87044525146484,43.083152770996094
2019-01-17,104.57376861572266,153.55287170410156,1693.219970703125,148.3000030517578,198.77999877929688,1089.9000244140623,1099.1199951171877,100.61443328857422,125.5508270263672,68.833251953125,136.40475463867188,28.34513664245605,47.29021072387695,88.85787963867188,43.32816696166992
2019-01-18,106.1406021118164,154.4986572265625,1696.199951171875,150.0399932861328,204.47999572753903,1098.260009765625,1107.300048828125,102.2470245361328,127.10696411132812,69.65393829345703,137.61697387695312,28.64824104309082,47.9926872253418,89.6225357055664,44.13180923461914
2019-01-22,104.14017486572266,151.03077697753906,1632.1700439453125,147.57000732421875,200.72000122070312,1070.52001953125,1078.6300048828123,100.63399505615234,125.26876831054688,68.60421752929689,137.16983032226562,28.442913055419922,47.09507751464844,88.66181182861328,43.88679504394531
2019-01-23,105.15516662597656,151.64158630371094,1640.02001953125,144.3000030517578,201.1499938964844,1075.5699462890623,1084.4100341796877,100.37981414794922,125.26876831054688,68.04119110107422,136.13645935058594,28.27669334411621,46.773109436035156,92.9752960205078,44.55323028564453
2019-01-24,104.65260314941406,150.43963623046875,1654.9300537109375,145.8300018310547,201.0200042724609,1073.9000244140623,1084.0,100.43846893310548,123.54730224609376,68.13661193847656,136.82205200195312,28.433135986328125,48.54881286621094,92.4459228515625,44.70024490356445
2019-01-25,105.60846710205078,155.42474365234375,1670.5699462890625,149.00999450683594,202.75,1090.989990234375,1101.510009765625,101.07391357421876,124.7144012451172,68.44199371337889,137.78587341308594,28.922016143798828,45.89501953125,91.75968170166016,45.20986938476562
2019-01-28,103.5489273071289,153.98635864257812,1637.8900146484375,147.47000122070312,200.9499969482422,1070.0799560546877,1079.8599853515623,101.5529327392578,125.45355987548828,67.98393249511719,135.12297058105472,28.97089958190918,45.57305145263672,91.68124389648438,44.83745193481445
2019-01-29,101.44010162353516,152.39031982421875,1593.8800048828125,144.19000244140625,202.0500030517578,1060.6199951171877,1070.06005859375,101.83643341064452,126.75682830810548,68.24159240722656,134.1392822265625,28.73624038696289,45.407188415527344,91.70085906982422,45.04325866699219
2019-01-30,104.8299789428711,162.80386352539062,1670.4300537109375,150.4199981689453,205.9600067138672,1089.06005859375,1097.989990234375,102.0710678100586,128.03091430664062,68.98593139648439,136.72270202636722,28.423358917236328,46.382850646972656,92.66159057617188,45.77830123901367
2019-01-31,102.90839385986328,163.9762420654297,1718.72998046875,166.69000244140625,205.5399932861328,1116.3699951171877,1125.8900146484377,101.18144989013672,129.43142700195312,69.93068695068361,134.14921569824222,27.83670234680176,45.97307586669922,94.57324981689452,46.34673690795898
2019-02-01,101.28243255615234,164.05506896972656,1626.22998046875,165.7100067138672,209.19000244140625,1110.75,1118.6199951171877,101.5529327392578,130.52072143554688,72.45001983642578,139.25645446777344,27.74870491027832,47.54388046264648,95.5535888671875,46.39573669433594
2019-02-04,104.19929504394531,168.7150421142578,1633.31005859375,169.25,208.5200042724609,1132.800048828125,1141.4200439453125,101.91464233398438,129.23692321777344,71.40030670166016,140.59785461425778,28.237585067749023,48.02195358276367,96.10257720947266,46.40553283691406
2019-02-05,105.65774536132812,171.6016845703125,1658.81005859375,171.16000366210938,207.82000732421875,1145.989990234375,1151.8699951171875,101.46495056152344,129.23692321777344,72.13510131835938,141.6212615966797,28.13981056213379,48.79272842407226,95.52418518066406,46.31732940673828
2019-02-06,104.48507690429688,171.66079711914062,1640.260009765625,170.49000549316406,206.00999450683597,1115.22998046875,1122.8900146484377,101.41606903076172,129.35362243652344,71.8201904296875,140.58790588378906,28.09092140197754,48.99400329589844,95.99473571777344,46.53294372558594
2019-02-07,103.73614501953124,168.40965270996094,1614.3699951171875,166.3800048828125,201.72999572753903,1098.7099609375,1105.9100341796877,100.0865249633789,128.42967224121094,71.2667007446289,139.27632141113278,27.611820220947266,48.33616638183594,95.2300796508789,45.76850128173828
2019-02-08,104.1303253173828,168.60752868652344,1588.219970703125,167.3300018310547,200.9199981689453,1095.06005859375,1102.3800048828123,99.08938598632812,128.77006530761722,71.38249206542969,139.48500061035156,27.66070938110352,47.9532470703125,95.78887939453124,46.24872589111328
2019-02-11,103.71644592285156,167.63787841796875,1591.0,165.7899932861328,203.0500030517578,1095.010009765625,1102.1199951171877,98.62013244628906,128.38104248046878,71.49827575683594,139.90229797363278,27.778038024902344,47.884521484375,96.33786010742188,46.63095092773438
2019-02-12,105.33255004882812,169.0824432373047,1638.010009765625,165.0399932861328,206.1499938964844,1121.3699951171877,1127.5799560546875,100.30160522460938,130.48182678222656,72.75263214111328,141.08470153808594,28.05181121826172,49.10200500488281,97.30840301513672,46.93476867675781
2019-02-13,105.25371551513672,168.37994384765625,1640.0,164.07000732421875,205.8000030517578,1120.1600341796877,1128.6300048828125,100.78063201904295,130.76387023925778,73.57279205322266,142.57516479492188,28.06158828735352,49.55365371704102,97.28878784179688,46.55254745483398
2019-02-14,105.3424072265625,168.993408203125,1622.6500244140625,163.9499969482422,202.77999877929688,1121.6700439453123,1129.199951171875,100.1256332397461,130.62770080566406,73.59207916259766,142.4955291748047,27.75848388671875,49.88748550415039,96.5241241455078,47.4345932006836
2019-02-15,106.6431655883789,168.617431640625,1607.949951171875,162.5,205.2899932861328,1113.6500244140623,1119.6300048828123,103.1855239868164,132.64094543457028,74.98152923583984,144.23741149902344,28.46246910095215,50.7220458984375,96.54373168945312,48.44404983520508
2019-02-19,106.5938949584961,169.12200927734375,1627.5799560546875,162.2899932861328,205.69000244140625,1118.56005859375,1126.510009765625,102.82380676269531,131.96987915039062,75.4832763671875,143.7695770263672,28.482023239135746,50.46677017211914,98.02404022216795,48.65966033935547
2019-02-20,106.03970336914062,170.21038818359375,1622.0999755859375,162.55999755859375,206.16000366210938,1113.800048828125,1120.5899658203123,103.3223876953125,132.61180114746094,75.7727279663086,144.05824279785156,28.755794525146484,50.45695114135742,97.32801055908205,48.64006042480469
2019-02-21,108.27628326416016,169.2506561279297,1619.43994140625,160.0399932861328,205.3300018310547,1096.969970703125,1104.2099609375,103.1073226928711,131.707275390625,75.08766174316406,143.33163452148438,28.638465881347656,50.4765853881836,97.81817626953124,48.42444610595703
2019-02-22,109.8201141357422,171.14044189453125,1631.56005859375,161.88999938964844,201.91000366210938,1110.3699951171877,1116.56005859375,102.64784240722656,132.85493469238278,75.66659545898438,145.19293212890625,28.433135986328125,51.53697967529297,98.2789306640625,49.1104850769043
2019-02-25,110.43368530273438,172.38711547851562,1633.0,164.6199951171875,202.30999755859372,1109.4000244140623,1117.3299560546877,103.72320556640624,133.34443664550778,75.74378204345703,145.38204956054688,28.6189079284668,52.13590621948242,97.61229705810548,49.77692031860352
2019-02-26,111.19570922851562,172.48605346679688,1636.4000244140625,164.1300048828125,201.8999938964844,1115.1300048828123,1122.010009765625,102.93134307861328,133.25633239746094,75.89817810058594,146.3574981689453,28.638465881347656,52.26354217529297,97.86720275878906,50.159141540527344
2019-02-27,111.00767517089844,173.0203399658203,1641.0899658203125,162.80999755859375,202.2899932861328,1116.050048828125,1122.8900146484377,102.80426025390624,133.02134704589844,76.67973327636719,146.53668212890625,28.873125076293945,52.27336502075195,96.9652862548828,50.56096267700195
2019-02-28,110.86913299560548,171.31854248046875,1639.8299560546875,161.4499969482422,201.3000030517578,1119.9200439453123,1126.550048828125,102.02218627929688,133.77522277832028,76.25518035888672,147.4324951171875,28.57830047607422,51.99844360351562,96.61236572265624,50.73737335205078
2019-03-01,111.36394500732422,173.11927795410156,1671.72998046875,162.27999877929688,203.1300048828125,1140.989990234375,1148.52001953125,102.09061431884766,135.44935607910156,77.19111633300781,148.7762451171875,28.804332733154297,52.33227157592773,96.5045166015625,50.38455581665039
2019-03-04,111.09674835205078,173.989990234375,1696.1700439453125,167.3699951171875,201.80999755859372,1147.800048828125,1153.4200439453125,101.85599517822266,135.57662963867188,77.49022674560547,147.27325439453125,28.529165267944336,52.96065139770508,96.92606353759766,50.1395378112793
2019-03-05,110.54254913330078,173.67337036132812,1692.4300537109375,171.25999450683594,201.47000122070312,1162.030029296875,1169.18994140625,101.77777862548828,135.86054992675778,77.37445068359375,147.26329040527344,28.57830047607422,52.70537185668945,97.14173889160156,50.27674865722656
2019-03-06,110.59203338623048,172.67405700683594,1668.949951171875,172.50999450683594,200.6699981689453,1157.8599853515625,1164.93994140625,101.39652252197266,136.17384338378906,76.49639129638672,147.12393188476562,28.342443466186523,51.98862838745117,96.9848861694336,50.639366149902344
2019-03-07,109.24612426757812,170.6754150390625,1625.949951171875,169.1300048828125,199.3000030517578,1143.300048828125,1150.8499755859375,100.66332244873048,135.34169006347656,77.34550476074219,146.1484832763672,28.05744552612305,51.644981384277344,96.61236572265624,50.26694869995117
2019-03-08,109.36487579345705,171.08108520507812,1620.800048828125,169.60000610351562,198.6999969482422,1142.3199462890625,1149.969970703125,100.70242309570312,135.16543579101562,76.23587799072266,146.6660919189453,28.155719757080078,51.52716064453125,96.47511291503906,50.05133819580078
2019-03-11,111.6608428955078,177.00770568847656,1670.6199951171875,172.07000732421875,202.08999633789062,1175.760009765625,1179.260009765625,102.0124053955078,135.65495300292972,76.97885131835938,149.97067260742188,28.440717697143555,52.3813591003418,97.62210083007812,50.8843765258789
2019-03-12,112.44265747070312,178.99647521972656,1673.0999755859375,171.9199981689453,202.5,1193.199951171875,1197.25,101.7093505859375,136.261962890625,77.19111633300781,151.02574157714844,28.440717697143555,52.59737014770508,98.08287048339844,51.10979461669922
2019-03-13,113.31354522705078,179.78799438476562,1690.81005859375,173.3699951171875,204.05999755859372,1193.3199462890625,1199.06005859375,102.05150604248048,136.48713684082028,77.87619018554688,151.76231384277344,28.7846794128418,53.38284683227539,99.1906509399414,51.541015625
2019-03-14,113.40260314941406,181.78662109375,1686.219970703125,170.1699981689453,203.3800048828125,1185.550048828125,1192.530029296875,102.98021697998048,135.12628173828122,77.61566925048828,153.48428344726562,28.951744079589844,52.46973037719727,99.32789611816406,51.68802261352539
2019-03-15,114.70893096923828,184.15133666992188,1712.3599853515625,165.97999572753906,204.30999755859372,1184.4599609375,1190.300048828125,104.16312408447266,134.71510314941406,77.33585357666016,154.73843383789062,28.79450607299805,53.34357452392578,100.42587280273438,52.13885116577149
2019-03-18,116.35172271728516,186.03126525878903,1742.1500244140625,160.47000122070312,206.67999267578125,1184.260009765625,1188.550048828125,104.78878784179688,134.29411315917972,78.23320007324219,154.24075317382812,29.30553436279297,53.11774826049805,99.51416778564452,52.442665100097656
2019-03-19,116.43089294433594,184.55702209472656,1761.8499755859375,161.57000732421875,205.1499938964844,1198.8499755859375,1202.4599609375,104.40752410888672,135.5374755859375,78.03057098388672,153.87245178222656,29.138465881347656,53.18647766113281,99.89649200439452,52.24665451049805
2019-03-20,116.30223083496094,186.16978454589844,1797.27001953125,165.44000244140625,203.2700042724609,1223.969970703125,1226.4300537109375,102.1785888671875,134.41159057617188,78.46477508544922,153.03636169433594,28.145891189575195,52.84283447265625,99.72003173828124,52.19765090942383
2019-03-21,118.9742660522461,193.0264587402344,1819.260009765625,166.0800018310547,204.42999267578125,1231.5400390625,1236.1300048828125,100.56555938720705,135.20460510253906,78.91827392578125,155.0768585205078,27.693828582763672,53.64794158935547,100.47489166259766,52.86408615112305
2019-03-22,115.8371124267578,189.0292053222656,1764.77001953125,164.33999633789062,200.5500030517578,1205.5,1207.6500244140625,97.52523040771484,134.03956604003906,77.6542739868164,152.35952758789062,26.54401206970215,52.29299545288086,99.66121673583984,51.68802261352539
2019-03-25,116.4407958984375,186.7436370849609,1774.260009765625,166.2899932861328,199.44000244140625,1193.0,1197.3800048828125,96.7138214111328,133.74583435058594,77.11392211914062,152.3197021484375,26.3769474029541,51.82171249389648,99.95530700683594,51.67822647094727
2019-03-26,116.68820190429688,184.8142547607422,1783.760009765625,167.67999267578125,200.6199951171875,1184.6199951171875,1189.8399658203125,97.68164825439452,135.66476440429688,78.1174087524414,154.5791778564453,26.740562438964844,52.46973037719727,100.99446868896484,52.168251037597656
2019-03-27,115.5600128173828,186.4764862060547,1765.699951171875,165.8699951171875,199.2100067138672,1173.02001953125,1178.010009765625,97.3492660522461,135.79203796386722,77.51918029785156,153.5041961669922,26.56367111206055,52.1948127746582,100.87683868408205,52.08004760742188
2019-03-28,115.7183609008789,186.72384643554688,1773.4200439453125,165.5500030517578,200.66000366210938,1168.489990234375,1172.27001953125,98.45394897460938,135.96826171875,77.9051284790039,153.9521026611328,26.85849380493164,52.14572525024414,101.51405334472656,52.29565811157226
2019-03-29,116.7178955078125,187.9408416748047,1780.75,166.69000244140625,200.88999938964844,1173.31005859375,1176.8900146484375,98.9623031616211,136.85916137695312,77.9630355834961,155.4650421142578,27.1140079498291,52.725013732910156,102.00422668457031,52.91309356689453
2019-04-01,117.78669738769531,189.2172088623047,1814.18994140625,168.6999969482422,205.0,1194.4300537109375,1198.97998046875,102.29591369628906,136.06614685058594,78.86038970947266,156.5300750732422,28.0476188659668,53.520301818847656,101.60227966308594,53.88334655761719
2019-04-02,117.95494079589844,191.9678039550781,1813.97998046875,174.1999969482422,203.8800048828125,1200.489990234375,1205.5400390625,102.78469848632812,134.82278442382812,78.52265930175781,157.0476531982422,28.371925354003906,53.37302780151367,101.71012115478516,54.18716049194336
2019-04-03,118.7268524169922,193.2837371826172,1820.699951171875,173.5399932861328,203.6699981689453,1205.9200439453125,1210.81005859375,102.98999786376952,134.29411315917972,78.05951690673828,157.72451782226562,28.342443466186523,54.472694396972656,101.65129852294922,54.52037811279297
2019-04-04,118.12317657470705,193.6201171875,1818.8599853515625,176.02000427246094,204.1000061035156,1215.0,1219.449951171875,103.98493194580078,132.7276611328125,79.16914367675781,156.90830993652344,28.64709281921387,54.904701232910156,101.39641571044922,54.38230514526367
2019-04-05,118.64768981933594,194.916259765625,1837.280029296875,175.72000122070312,205.3300018310547,1207.1500244140625,1211.449951171875,103.73866271972656,133.32485961914062,79.59368896484375,156.9182586669922,28.57830047607422,54.59051513671875,101.6120834350586,54.45134353637695
2019-04-08,118.68727111816406,197.9834747314453,1849.8599853515625,174.92999267578125,205.25,1203.8399658203125,1208.280029296875,104.07359313964844,133.28570556640622,80.08578491210938,157.01779174804688,28.666748046875,54.66906356811523,102.90613555908205,54.72749328613281
2019-04-09,118.04399871826172,197.38983154296875,1835.8399658203125,177.5800018310547,204.9199981689453,1197.25,1202.68994140625,103.30522918701172,132.7276611328125,79.05335235595703,156.75901794433594,28.39157676696777,54.31559753417969,102.60222625732422,54.4217529296875
2019-04-10,118.94457244873048,198.4979705810547,1847.3299560546875,177.82000732421875,204.5200042724609,1202.1600341796875,1206.449951171875,103.7682113647461,132.73744201660156,78.69634246826172,157.8240509033203,28.56847381591797,54.73778915405274,102.59242248535156,55.05295944213867
2019-04-11,119.08312225341795,196.84564208984372,1844.0699462890625,177.50999450683594,206.6699981689453,1204.6199951171875,1209.5899658203125,104.64493560791016,132.37521362304688,79.0726547241211,157.12728881835938,28.56847381591797,54.78688430786133,102.69046020507812,54.83597946166992
2019-04-12,119.69670104980469,196.76649475097656,1843.06005859375,179.10000610351562,210.55999755859372,1217.8699951171875,1222.72998046875,109.55062866210938,133.12904357910156,78.07881927490234,158.89903259277344,29.64949607849121,55.39562225341797,102.99435424804688,55.516502380371094
2019-04-15,119.79566955566406,197.1226806640625,1844.8699951171875,179.64999389648438,209.7400054931641,1221.0999755859375,1226.530029296875,108.2995834350586,133.65773010253906,77.81829833984375,159.69532775878906,29.32518768310547,55.2581672668457,103.65119934082031,55.78279113769531
2019-04-16,119.51856231689452,197.14247131347656,1863.0400390625,178.8699951171875,211.8000030517578,1227.1300048828125,1231.9100341796875,109.44226837158205,135.12628173828122,78.34898376464844,159.4862823486328,29.36449813842773,55.68035888671875,104.32762145996094,56.16743087768555
2019-04-17,120.5082015991211,200.9814453125,1864.8199462890625,178.77999877929688,210.3699951171875,1236.3399658203125,1240.1400146484375,112.59452056884766,135.61579895019528,78.57091522216797,159.69532775878906,29.511911392211914,57.49677276611328,104.50138092041016,55.53622817993164
2019-04-18,122.09162902832031,201.70372009277344,1861.68994140625,178.27999877929688,209.9900054931641,1236.3699951171875,1241.469970703125,111.76705169677734,134.63677978515622,78.28144836425781,159.4166259765625,29.511911392211914,57.42804336547852,104.69883728027344,55.6249885559082
2019-04-22,122.4775848388672,202.36663818359372,1887.31005859375,181.44000244140625,209.4900054931641,1248.8399658203125,1253.760009765625,111.90496063232422,134.94027709960938,79.98929595947266,159.65550231933594,29.53156471252441,57.75204849243164,104.65934753417969,55.56581497192383
2019-04-23,124.1401824951172,205.2854156494141,1923.77001953125,183.77999877929688,211.6100006103516,1264.550048828125,1270.5899658203125,112.04287719726562,136.96687316894528,80.45244598388672,160.90966796875,29.55122184753418,57.71277618408203,101.8456573486328,55.91100692749024
2019-04-24,123.71463012695312,204.96881103515625,1901.75,182.5800018310547,210.57000732421875,1256.0,1260.050048828125,111.85572052001952,136.28153991699222,78.88932800292969,160.74046325683594,29.50208282470703,57.65386581420898,102.36890411376952,56.09839248657226
2019-04-25,127.8117218017578,203.10870361328125,1902.25,193.25999450683597,211.9499969482422,1263.449951171875,1267.3399658203125,111.9148178100586,136.72210693359378,79.33317565917969,160.2726287841797,29.56104850769043,56.56402206420898,101.96412658691406,55.55595016479492
2019-04-26,128.54405212402344,202.1390686035156,1950.6300048828125,191.4900054931641,214.22000122070312,1272.1800537109375,1277.4200439453125,112.76199340820312,137.44659423828122,77.6639175415039,162.1737518310547,29.82639122009277,51.47807312011719,104.5112533569336,55.11213684082031
2019-04-29,128.42530822753906,202.4457855224609,1938.4300537109373,194.77999877929688,216.5800018310547,1287.5799560546875,1296.199951171875,114.38736724853516,136.90812683105472,77.16217803955078,163.38809204101562,30.239145278930664,50.18203353881836,103.44501495361328,55.35869979858398
2019-04-30,129.24671936035156,198.5474548339844,1926.52001953125,193.3999938964844,216.7100067138672,1188.47998046875,1198.9599609375,114.31841278076172,138.23960876464844,77.46128845214844,163.66677856445312,30.05242156982422,50.11330795288086,105.12335968017578,55.1811752319336
2019-05-01,126.5548858642578,208.29327392578125,1911.52001953125,193.02999877929688,216.7100067138672,1168.0799560546875,1173.3199462890625,113.4416961669922,138.973876953125,75.9078140258789,162.03440856933594,29.73794364929199,49.8383903503418,103.59310150146484,54.81625747680664
2019-05-02,124.9021987915039,206.9377593994141,1900.8199462890625,192.52999877929688,215.92999267578125,1162.6099853515625,1166.510009765625,113.6879653930664,138.31793212890622,74.5762710571289,160.3721466064453,29.97380256652832,49.6322021484375,104.21507263183594,54.18505096435547
2019-05-03,127.56430053710938,209.51026916503903,1962.4599609375,195.47000122070312,218.6000061035156,1185.4000244140625,1189.550048828125,114.38736724853516,139.03262329101562,74.74995422363281,161.28790283203125,30.180177688598636,50.81041717529297,104.72845458984376,54.18505096435547
2019-05-06,126.82208251953124,206.2748565673828,1950.550048828125,193.8800048828125,213.16000366210938,1189.3900146484375,1193.4599609375,113.37273406982422,139.11094665527344,74.42188262939453,161.52676391601562,29.944318771362305,50.59802627563477,104.33354949951172,53.83986282348633
2019-05-07,124.2193374633789,200.71429443359372,1921.0,189.7700042724609,209.42999267578125,1174.0999755859375,1178.8599853515625,111.52079010009766,137.03538513183594,74.02628326416016,159.4663848876953,29.403810501098636,49.86701202392578,103.36602783203124,52.71552658081055
2019-05-08,124.2094497680664,200.7538604736328,1917.77001953125,189.5399932861328,209.2899932861328,1166.27001953125,1170.780029296875,110.92974090576172,136.85916137695312,74.1420669555664,160.01380920410156,29.285877227783203,48.64207077026367,103.73131561279295,52.735252380371094
2019-05-09,124.19955444335938,198.596923828125,1899.8699951171875,188.6499938964844,208.55999755859372,1162.3800048828125,1167.969970703125,110.84107971191406,135.82139587402344,74.07453155517578,159.0682373046875,29.197429656982425,46.05388259887695,102.9118881225586,52.19280624389648
2019-05-10,125.81266021728516,195.84567260742188,1889.97998046875,188.33999633789062,209.0200042724609,1164.27001953125,1167.6400146484375,110.83123779296876,136.13468933105472,74.7186508178711,159.9640655517578,29.06967544555664,45.63898468017578,104.65934753417969,52.62676239013672
2019-05-13,122.07183074951172,184.46324157714844,1822.6800537109373,181.5399932861328,205.00999450683597,1132.030029296875,1136.5899658203125,107.81688690185548,134.32347106933594,73.88909912109375,156.59976196289062,27.76262092590332,44.216468811035156,104.75806427001952,50.595069885253906
2019-05-14,123.43753814697266,187.3833312988281,1840.1199951171875,180.72999572753903,203.69000244140625,1120.43994140625,1124.8599853515623,108.67391204833984,133.95144653320312,73.98668670654297,159.4663848876953,28.12623786926269,44.621490478515625,104.25456237792969,51.30517578125
2019-05-15,125.1758041381836,189.62803649902344,1871.1500244140625,186.2700042724609,202.97999572753903,1164.2099609375,1170.800048828125,108.26017761230469,134.03956604003906,74.53323364257812,162.03440856933594,27.801931381225586,45.06602478027344,105.3405532836914,51.71940231323242
2019-05-16,128.06631469726562,188.79373168945312,1907.5699462890625,186.9900054931641,204.6300048828125,1178.97998046875,1184.5,109.64913940429688,135.31230163574222,74.52346801757812,164.35716247558594,28.09675598144531,44.97711944580078,106.73258972167969,55.16144943237305
2019-05-17,127.21208190917969,187.72103881835938,1869.0,185.3000030517578,203.2700042724609,1162.300048828125,1168.780029296875,109.1171875,135.70390319824222,74.08428955078125,163.57958984375,27.9100341796875,44.34489059448242,106.08099365234376,55.5756721496582
2019-05-20,125.37447357177734,181.8510284423828,1858.969970703125,182.72000122070312,202.72999572753903,1138.8499755859375,1144.6600341796875,109.68854522705078,135.51789855957028,74.07453155517578,162.96151733398438,27.9100341796875,43.03104019165039,105.9625244140625,55.2403450012207
2019-05-21,126.04991912841795,185.3372802734375,1857.52001953125,184.82000732421875,203.3600006103516,1149.6300048828125,1154.43994140625,110.06288146972656,135.22416687011722,74.4161148071289,163.3502960205078,28.195030212402344,43.92011260986328,105.01476287841795,55.74333953857422
2019-05-22,126.81475830078124,181.54312133789062,1859.6800537109373,185.32000732421875,202.6000061035156,1151.4200439453125,1155.8499755859375,109.16645050048828,135.85075378417972,73.74270629882812,163.72914123535156,27.99847984313965,43.4656982421875,105.36029815673828,54.92474746704102
2019-05-23,125.3347396850586,178.44424438476562,1815.47998046875,180.8699951171875,201.3000030517578,1140.77001953125,1145.3399658203125,107.01898193359376,136.85916137695312,72.0152816772461,161.00759887695312,27.28107452392578,43.98926162719727,105.39978790283205,53.44535446166992
2019-05-24,125.3943328857422,177.7589111328125,1823.280029296875,181.05999755859372,201.69000244140625,1133.469970703125,1138.6099853515625,108.07301330566406,136.86903381347656,72.31781768798828,162.1341094970703,27.693828582763672,44.02877807617188,105.33068084716795,53.62288665771485
2019-05-28,125.31488037109376,177.02391052246094,1836.4300537109373,184.30999755859372,199.6999969482422,1134.1500244140625,1139.56005859375,106.90076446533205,135.11442565917972,70.86365509033203,163.20079040527344,27.418659210205078,43.04092025756836,103.12908935546876,53.18893051147461
2019-05-29,124.10304260253906,176.17965698242188,1819.18994140625,182.19000244140625,198.5200042724609,1116.4599609375,1119.93994140625,106.6052474975586,129.45631408691406,70.42448425292969,162.22381591796875,27.2712459564209,43.69290542602539,102.86254119873048,52.44923782348633
2019-05-30,124.88775634765624,177.09344482421875,1816.3199462890625,183.00999450683597,199.7400054931641,1117.949951171875,1121.4100341796877,105.46255493164062,130.22518920898438,70.23905181884766,162.2537078857422,26.691425323486328,44.18683624267578,103.98800659179688,52.83387756347656
2019-05-31,122.85148620605469,173.8852996826172,1775.0699462890625,177.47000122070312,197.4199981689453,1103.6300048828123,1106.5,104.37895965576172,129.27888488769528,69.06790924072266,160.8281707763672,26.14108848571777,43.50521469116211,101.59884643554688,51.31503677368164
2019-06-03,119.0372085571289,172.1272735595703,1692.68994140625,164.14999389648438,198.55999755859372,1036.22998046875,1038.739990234375,104.87149810791016,129.56474304199222,70.15120697021484,158.10667419433594,26.21970558166504,42.93225479125977,102.47750091552734,51.0684700012207
2019-06-04,122.33496856689452,178.42437744140625,1729.56005859375,167.5,201.58999633789062,1053.050048828125,1054.489990234375,108.1025619506836,131.82206726074222,71.82008361816406,161.8250732421875,27.438312530517575,44.2461051940918,103.3462905883789,52.49855041503906
2019-06-05,124.98709106445312,181.3047332763672,1738.5,168.1699981689453,203.3000030517578,1042.219970703125,1044.6400146484377,108.48674011230469,132.46279907226562,71.22476196289062,164.87554931640625,27.42848777770996,44.00901794433594,105.37017059326172,53.99766159057617
2019-06-06,126.96375274658205,183.96661376953125,1754.3599853515625,168.3300018310547,204.7700042724609,1044.3399658203123,1047.760009765625,108.7231674194336,134.72998046875,72.52276611328125,166.40077209472656,27.547054290771484,44.55234146118164,106.01188659667969,54.34284973144531
2019-06-07,130.51976013183594,188.86325073242188,1804.030029296875,173.35000610351562,205.80999755859372,1066.0400390625,1068.3699951171877,107.5312271118164,136.57331848144528,72.7862777709961,169.52105712890625,27.20123291015625,45.471046447753906,107.3841781616211,55.16144943237305
2019-06-10,131.71173095703122,191.2768096923828,1860.6300048828125,174.82000732421875,207.16000366210938,1080.3800048828123,1082.760009765625,108.693603515625,137.03662109375,73.10834503173828,170.28866577148438,27.734783172607425,46.23169708251953,107.3348159790039,55.64471054077149
2019-06-11,131.215087890625,193.49171447753903,1863.699951171875,178.10000610351562,206.6300048828125,1078.719970703125,1081.0400390625,109.0285415649414,137.78575134277344,73.04002380371094,169.7802276611328,27.90275382995605,46.28108978271485,107.98639678955078,56.325233459472656
2019-06-12,130.60917663574222,192.87591552734372,1855.3199462890625,175.0399932861328,204.57000732421875,1077.030029296875,1079.0999755859377,107.63957214355469,139.65864562988278,72.24950408935547,171.05624389648438,27.61621856689453,45.75752639770508,108.28258514404295,55.09241104125977
2019-06-13,131.43360900878906,192.83616638183597,1870.300048828125,177.47000122070312,204.9900054931641,1088.77001953125,1091.010009765625,107.90554809570312,138.70249938964844,72.88387298583984,168.82322692871094,27.60633850097656,46.1329116821289,109.49691772460938,55.39814758300781
2019-06-14,131.562744140625,191.43572998046875,1869.6700439453125,181.3300018310547,205.16000366210938,1085.3499755859377,1086.300048828125,108.18136596679688,138.09133911132812,72.56180572509766,169.13226318359375,27.70514297485352,45.62910461425781,109.78321838378906,53.99766159057617
2019-06-17,131.96006774902344,192.57794189453125,1886.030029296875,189.00999450683597,203.47999572753903,1092.5,1093.8900146484377,107.59032440185548,137.45062255859378,73.28400421142578,169.03256225585938,27.59645652770996,45.5698356628418,109.57589721679688,54.63873291015625
